Frame,CoMx,CoMy,CoMz
2972,-6.748769,-0.411846,2.562808
2973,-6.755412,-0.413169,2.561796
2974,-6.762245,-0.414249,2.561056
2975,-6.769472,-0.414138,2.56083
2976,-6.777212,-0.414331,2.560574
2977,-6.785486,-0.414532,2.560398
2978,-6.794101,-0.414714,2.560183
2979,-6.802689,-0.414856,2.560021
2980,-6.811308,-0.414973,2.559919
2981,-6.819977,-0.414924,2.559942
2982,-6.828636,-0.414405,2.560072
2983,-6.837152,-0.413519,2.560296
2984,-6.845863,-0.412156,2.560679
2985,-6.854789,-0.410371,2.561273
2986,-6.863642,-0.408272,2.562028
2987,-6.872345,-0.40602,2.562861
2988,-6.880953,-0.403429,2.563811
2989,-6.889667,-0.400392,2.56487
2990,-6.898861,-0.396441,2.566076
2991,-6.908739,-0.392382,2.567499
2992,-6.919582,-0.386597,2.568946
2993,-6.930058,-0.382027,2.570309
2994,-6.940108,-0.377519,2.571613
2995,-6.949824,-0.373,2.573011
2996,-6.959439,-0.368429,2.574465
2997,-6.969013,-0.363912,2.575912
2998,-6.978474,-0.359628,2.577427
2999,-6.987865,-0.355588,2.579003
3000,-6.997204,-0.351519,2.580703
3001,-7.006331,-0.347208,2.582511
3002,-7.015101,-0.342883,2.584309
3003,-7.023342,-0.338092,2.586104
3004,-7.031136,-0.333772,2.588009
3005,-7.038526,-0.329462,2.590083
3006,-7.045731,-0.32526,2.592262
3007,-7.052768,-0.320939,2.594549
3008,-7.059541,-0.316696,2.596969
3009,-7.065959,-0.312541,2.599487
3010,-7.072249,-0.308535,2.602083
3011,-7.078294,-0.304656,2.604775
3012,-7.083987,-0.300872,2.607603
3013,-7.089384,-0.297056,2.610603
3014,-7.094911,-0.293153,2.613715
3015,-7.100136,-0.289064,2.617023
3016,-7.104277,-0.284848,2.62049
3017,-7.10783,-0.280945,2.623976
3018,-7.110983,-0.277073,2.627592
3019,-7.113569,-0.273038,2.631515
3020,-7.115626,-0.269188,2.63545
3021,-7.116912,-0.265815,2.639398
3022,-7.117598,-0.262981,2.643451
3023,-7.118354,-0.260278,2.64768
3024,-7.11936,-0.257107,2.652164
3025,-7.120702,-0.253965,2.656799
3026,-7.122206,-0.251535,2.66116
3027,-7.121954,-0.248982,2.665238
3028,-7.121896,-0.247279,2.669415
3029,-7.123296,-0.246328,2.674223
3030,-7.126133,-0.246132,2.679372
3031,-7.129911,-0.246707,2.684661
3032,-7.134208,-0.247966,2.690024
3033,-7.138885,-0.249765,2.695374
3034,-7.143853,-0.252008,2.699392
3035,-7.146561,-0.25385,2.703351
3036,-7.15171,-0.256686,2.708655
3037,-7.157108,-0.259698,2.714294
3038,-7.162593,-0.262877,2.720131
3039,-7.168177,-0.266268,2.723605
3040,-7.173249,-0.269603,2.727046
3041,-7.179178,-0.273444,2.732758
3042,-7.18519,-0.277452,2.738753
3043,-7.191274,-0.28165,2.741637
3044,-7.197435,-0.286036,2.747569
3045,-7.203653,-0.290548,2.753617
3046,-7.20991,-0.2952,2.755437
3047,-7.20993,-0.296616,2.757489
3048,-7.21512,-0.301014,2.759477
3049,-7.220762,-0.305821,2.764489
3050,-7.226411,-0.310568,2.761727
3051,-7.232388,-0.31525,2.766649
3052,-7.238585,-0.319989,2.765352
3053,-7.24256,-0.323013,2.767149
3054,-7.246159,-0.325786,2.769339
3055,-7.252114,-0.330283,2.77359
3056,-7.258123,-0.334992,2.778009
3057,-7.264196,-0.339908,2.782521
3058,-7.270351,-0.34501,2.787109
3059,-7.276584,-0.350296,2.79176
3060,-7.282889,-0.355757,2.796471
3061,-7.289268,-0.361338,2.798244
3062,-7.288274,-0.361703,2.800636
3063,-7.293183,-0.367031,2.804786
3064,-7.298357,-0.372471,2.809009
3065,-7.303775,-0.377968,2.813333
3066,-7.309398,-0.383521,2.817765
3067,-7.315184,-0.389126,2.822283
3068,-7.321127,-0.394769,2.823231
3069,-7.327193,-0.400428,2.827557
3070,-7.333345,-0.406108,2.831936
3071,-7.339553,-0.411765,2.836352
3072,-7.345819,-0.417406,2.840796
3073,-7.352139,-0.423021,2.845263
3074,-7.358518,-0.428622,2.849738
3075,-7.364941,-0.434214,2.854211
3076,-7.371437,-0.439817,2.858685
3077,-7.377987,-0.445476,2.863148
3078,-7.38454,-0.451207,2.867555
3079,-7.39108,-0.457097,2.871858
3080,-7.39757,-0.463008,2.876051
3081,-7.404062,-0.468977,2.880151
3082,-7.410587,-0.475014,2.884178
3083,-7.417141,-0.481117,2.888141
3084,-7.423735,-0.487292,2.892038
3085,-7.430386,-0.493531,2.895875
3086,-7.437119,-0.499827,2.89967
3087,-7.443926,-0.506174,2.90343
3088,-7.450766,-0.51255,2.907138
3089,-7.457643,-0.51897,2.91076
3090,-7.464534,-0.525436,2.91426
3091,-7.471434,-0.531935,2.917613
3092,-7.478327,-0.538435,2.920832
3093,-7.485151,-0.545013,2.923843
3094,-7.491925,-0.551553,2.926656
3095,-7.498668,-0.55807,2.929282
3096,-7.505344,-0.56459,2.931703
3097,-7.511989,-0.571058,2.933975
3098,-7.518589,-0.577521,2.936096
3099,-7.525155,-0.583936,2.938043
3100,-7.531681,-0.590275,2.939794
3101,-7.538178,-0.596552,2.941352
3102,-7.544643,-0.602769,2.942723
3103,-7.551112,-0.609037,2.943911
3104,-7.557529,-0.61518,2.944923
3105,-7.563954,-0.621266,2.945772
3106,-7.570356,-0.627325,2.946402
3107,-7.576769,-0.633345,2.946811
3108,-7.583216,-0.639341,2.947054
3109,-7.589718,-0.645323,2.947199
3110,-7.596277,-0.65129,2.947249
3111,-7.602858,-0.657225,2.94715
3112,-7.609471,-0.663143,2.946882
3113,-7.616119,-0.66907,2.946446
3114,-7.622777,-0.674977,2.945834
3115,-7.629448,-0.680886,2.945032
3116,-7.636143,-0.686784,2.944042
3117,-7.64288,-0.692691,2.942907
3118,-7.649665,-0.698609,2.941647
3119,-7.656483,-0.704522,2.940244
3120,-7.663312,-0.710426,2.938681
3121,-7.670158,-0.716339,2.936959
3122,-7.677022,-0.722273,2.935086
3123,-7.683893,-0.728207,2.933045
3124,-7.690776,-0.734134,2.930846
3125,-7.697693,-0.740075,2.928517
3126,-7.704632,-0.74602,2.926066
3127,-7.711617,-0.752093,2.923472
3128,-7.71857,-0.758066,2.920714
3129,-7.725527,-0.76404,2.917792
3130,-7.73248,-0.770019,2.914698
3131,-7.739439,-0.775991,2.911436
3132,-7.746404,-0.781928,2.908015
3133,-7.753368,-0.787817,2.90444
3134,-7.760334,-0.793658,2.900705
3135,-7.767296,-0.799454,2.896814
3136,-7.774239,-0.805207,2.892778
3137,-7.781161,-0.810911,2.888595
3138,-7.788073,-0.816572,2.884288
3139,-7.794986,-0.82218,2.87988
3140,-7.801917,-0.827729,2.8754
3141,-7.808845,-0.833222,2.870832
3142,-7.815748,-0.838643,2.866151
3143,-7.822628,-0.843998,2.861366
3144,-7.829468,-0.849285,2.847894
3145,-7.836277,-0.854526,2.838746
3146,-7.843049,-0.859752,2.831339
3147,-7.849783,-0.865041,2.824847
3148,-7.856519,-0.870399,2.819078
3149,-7.863281,-0.87582,2.813208
3150,-7.87009,-0.881287,2.807147
3151,-7.877017,-0.886864,2.800859
3152,-7.883958,-0.892318,2.794424
3153,-7.890929,-0.897721,2.787852
3154,-7.897905,-0.903052,2.781161
3155,-7.904853,-0.908268,2.774377
3156,-7.911748,-0.913405,2.767543
3157,-7.918558,-0.918416,2.760641
3158,-7.925255,-0.923275,2.753711
3159,-7.931955,-0.92806,2.746755
3160,-7.938626,-0.932731,2.739757
3161,-7.943956,-0.935947,2.732736
3162,-7.95057,-0.940508,2.725733
3163,-7.957152,-0.945038,2.718735
3164,-7.963695,-0.949522,2.71175
3165,-7.970203,-0.953936,2.704789
3166,-7.976716,-0.958303,2.712343
3167,-7.983263,-0.962573,2.706135
3168,-7.989813,-0.966723,2.707605
3169,-7.996325,-0.970719,2.706043
3170,-8.002735,-0.974572,2.699978
3171,-8.009066,-0.97831,2.697523
3172,-8.015287,-0.981921,2.694318
3173,-8.021295,-0.985342,2.688713
3174,-8.021457,-0.98542,2.683226
3175,-8.027137,-0.988482,2.67776
3176,-8.033001,-0.991431,2.672364
3177,-8.038882,-0.994324,2.671406
3178,-8.044738,-0.997197,2.669474
3179,-8.050586,-1.000006,2.667074
3180,-8.056454,-1.002744,2.664428
3181,-8.062324,-1.005339,2.661553
3182,-8.068151,-1.00777,2.658396
3183,-8.073914,-1.009994,2.655038
3184,-8.079604,-1.012013,2.651539
3185,-8.085195,-1.013851,2.647988
3186,-8.090687,-1.015467,2.644512
3187,-8.096094,-1.016862,2.641153
3188,-8.101423,-1.0181,2.637937
3189,-8.106673,-1.0192,2.634838
3190,-8.111827,-1.020144,2.631826
3191,-8.117227,-1.016782,2.626157
3192,-8.1225,-1.016994,2.620987
3193,-8.128575,-1.014036,2.615721
3194,-8.134594,-1.011857,2.610204
3195,-8.140689,-1.009371,2.604667
3196,-8.146605,-1.007471,2.599552
3197,-8.152709,-1.005876,2.595188
3198,-8.158699,-1.004542,2.591071
3199,-8.164463,-1.003257,2.587225
3200,-8.170266,-1.002417,2.583708
3201,-8.175637,-1.001291,2.580562
3202,-8.180661,-0.99983,2.577503
3203,-8.185431,-0.997866,2.5745
3204,-8.190019,-0.99536,2.571523
3205,-8.194364,-0.992329,2.568509
3206,-8.198675,-0.988756,2.565518
3207,-8.203058,-0.984716,2.562728
3208,-8.207564,-0.98061,2.563537
3209,-8.212269,-0.975589,2.563095
3210,-8.217179,-0.971229,2.562564
3211,-8.222245,-0.966512,2.561866
3212,-8.227409,-0.961939,2.561178
3213,-8.232475,-0.957519,2.560582
3214,-8.237611,-0.953366,2.56023
3215,-8.243166,-0.949562,2.560119
3216,-8.248943,-0.946034,2.560169
3217,-8.254865,-0.942851,2.560215
3218,-8.260854,-0.939866,2.560131
3219,-8.266813,-0.936939,2.559914
3220,-8.272923,-0.934063,2.559697
3221,-8.27892,-0.931558,2.559778
3222,-8.284739,-0.929622,2.560262
3223,-8.290478,-0.928213,2.560969
3224,-8.296338,-0.926826,2.561708
3225,-8.302653,-0.925207,2.562378
3226,-8.309537,-0.923289,2.56302
3227,-8.317057,-0.92113,2.563649
3228,-8.325099,-0.919226,2.564293
3229,-8.332994,-0.917401,2.564999
3230,-8.340986,-0.915741,2.56589
3231,-8.349,-0.91428,2.56699
3232,-8.356671,-0.912946,2.568399
3233,-8.364024,-0.911948,2.569947
3234,-8.370901,-0.910902,2.571585
3235,-8.377528,-0.909971,2.573318
3236,-8.384094,-0.909201,2.575271
3237,-8.390567,-0.908788,2.577421
3238,-8.396774,-0.908514,2.579524
3239,-8.402563,-0.908571,2.581654
3240,-8.407976,-0.909108,2.583914
3241,-8.413257,-0.911553,2.586218
3242,-8.418519,-0.912965,2.588607
3243,-8.423786,-0.914017,2.590898
3244,-8.429315,-0.914711,2.592978
3245,-8.434996,-0.915426,2.595046
3246,-8.440605,-0.916243,2.597165
3247,-8.445894,-0.917009,2.599614
3248,-8.451166,-0.917785,2.602224
3249,-8.456629,-0.918636,2.604935
3250,-8.462078,-0.919586,2.607693
3251,-8.4675,-0.921028,2.610318
3252,-8.472956,-0.92274,2.612906
3253,-8.478547,-0.924786,2.615591
3254,-8.484195,-0.927005,2.618636
3255,-8.489771,-0.929061,2.621836
3256,-8.495263,-0.931373,2.625283
3257,-8.500585,-0.933536,2.628628
3258,-8.505706,-0.936229,2.632049
3259,-8.510713,-0.939647,2.635668
3260,-8.515644,-0.943397,2.639676
3261,-8.520402,-0.946821,2.643893
3262,-8.524947,-0.950857,2.647945
3263,-8.529455,-0.955159,2.652369
3264,-8.533593,-0.959375,2.656636
3265,-8.537961,-0.96617,2.661068
3266,-8.541314,-0.972116,2.665821
3267,-8.544756,-0.97784,2.670556
3268,-8.547843,-0.984097,2.675488
3269,-8.550498,-0.990967,2.680902
3270,-8.552972,-0.99787,2.686491
3271,-8.554325,-1.007333,2.692134
3272,-8.556071,-1.015987,2.697827
3273,-8.558024,-1.023754,2.703527
3274,-8.560106,-1.030545,2.709218
3275,-8.561854,-1.037744,2.71444
3276,-8.563562,-1.044622,2.719876
3277,-8.565068,-1.051482,2.724956
3278,-8.566182,-1.058671,2.730161
3279,-8.567186,-1.065707,2.735368
3280,-8.568231,-1.072541,2.740635
3281,-8.569072,-1.079858,2.745337
3282,-8.569878,-1.087496,2.750095
3283,-8.570522,-1.095588,2.755114
3284,-8.571257,-1.103602,2.760215
3285,-8.571999,-1.111785,2.764795
3286,-8.572705,-1.120434,2.769722
3287,-8.573474,-1.129163,2.774628
3288,-8.574361,-1.137929,2.779484
3289,-8.575437,-1.146555,2.784305
3290,-8.576675,-1.154808,2.789129
3291,-8.578074,-1.162538,2.793958
3292,-8.579625,-1.169743,2.798798
3293,-8.581287,-1.176541,2.803652
3294,-8.583018,-1.183054,2.808514
3295,-8.584791,-1.189289,2.813343
3296,-8.586493,-1.195442,2.818146
3297,-8.588167,-1.201413,2.822896
3298,-8.589846,-1.207208,2.827619
3299,-8.59156,-1.212854,2.832323
3300,-8.593326,-1.218346,2.836983
3301,-8.595149,-1.22371,2.841598
3302,-8.597038,-1.22898,2.846189
3303,-8.598978,-1.234198,2.850757
3304,-8.600967,-1.239371,2.855284
3305,-8.602981,-1.244539,2.859763
3306,-8.604996,-1.249709,2.864151
3307,-8.607008,-1.254888,2.868436
3308,-8.609011,-1.260054,2.872607
3309,-8.610994,-1.265189,2.876644
3310,-8.61295,-1.270326,2.880545
3311,-8.614884,-1.275461,2.884302
3312,-8.616785,-1.280606,2.887918
3313,-8.618671,-1.285771,2.891402
3314,-8.620536,-1.290965,2.894739
3315,-8.622378,-1.296186,2.897925
3316,-8.624203,-1.301426,2.900981
3317,-8.626011,-1.306693,2.903903
3318,-8.627822,-1.311989,2.906697
3319,-8.629662,-1.317201,2.909368
3320,-8.631461,-1.322501,2.911915
3321,-8.633269,-1.327809,2.914335
3322,-8.635089,-1.333115,2.916637
3323,-8.636914,-1.338392,2.918816
3324,-8.638757,-1.343647,2.920866
3325,-8.640624,-1.348881,2.922785
3326,-8.642517,-1.354091,2.924585
3327,-8.644424,-1.359281,2.926266
3328,-8.646339,-1.364438,2.927812
3329,-8.648264,-1.369579,2.92922
3330,-8.650209,-1.374715,2.9305
3331,-8.65217,-1.379857,2.931643
3332,-8.654142,-1.384994,2.932649
3333,-8.656125,-1.390132,2.933521
3334,-8.658117,-1.395261,2.934252
3335,-8.660131,-1.400394,2.934847
3336,-8.66217,-1.405519,2.935305
3337,-8.664214,-1.410653,2.935619
3338,-8.666285,-1.415801,2.93578
3339,-8.668402,-1.420982,2.935783
3340,-8.670536,-1.426185,2.935628
3341,-8.672659,-1.431416,2.935309
3342,-8.674784,-1.436664,2.934798
3343,-8.676948,-1.441845,2.934089
3344,-8.679099,-1.44711,2.933207
3345,-8.681258,-1.452401,2.93216
3346,-8.683416,-1.457691,2.93097
3347,-8.685554,-1.462983,2.929636
3348,-8.687678,-1.468285,2.928152
3349,-8.689826,-1.47358,2.926524
3350,-8.692017,-1.478853,2.924754
3351,-8.694223,-1.484116,2.922833
3352,-8.696395,-1.489358,2.92079
3353,-8.698557,-1.494592,2.918618
3354,-8.700743,-1.499824,2.916304
3355,-8.702939,-1.505041,2.913845
3356,-8.705107,-1.510213,2.911257
3357,-8.707266,-1.515346,2.908554
3358,-8.709444,-1.520471,2.905737
3359,-8.711642,-1.525594,2.902798
3360,-8.713863,-1.53072,2.899732
3361,-8.716099,-1.53584,2.896549
3362,-8.718338,-1.540979,2.893256
3363,-8.720589,-1.54615,2.88984
3364,-8.722859,-1.551366,2.886284
3365,-8.725092,-1.556615,2.882598
3366,-8.727299,-1.561871,2.878795
3367,-8.729517,-1.56708,2.874851
3368,-8.731691,-1.572365,2.8708
3369,-8.73383,-1.577682,2.866625
3370,-8.735959,-1.583015,2.862352
3371,-8.738088,-1.588378,2.857982
3372,-8.740223,-1.593788,2.853489
3373,-8.742324,-1.599205,2.848885
3374,-8.744415,-1.604618,2.844168
3375,-8.746491,-1.610007,2.839321
3376,-8.748549,-1.615352,2.83435
3377,-8.750613,-1.620664,2.829241
3378,-8.752696,-1.625947,2.823994
3379,-8.754797,-1.631204,2.818594
3380,-8.756912,-1.636456,2.813045
3381,-8.759057,-1.641697,2.807366
3382,-8.761191,-1.646883,2.801576
3383,-8.763312,-1.652077,2.795656
3384,-8.765433,-1.657278,2.789636
3385,-8.767553,-1.662482,2.783514
3386,-8.769654,-1.6677,2.777262
3387,-8.771748,-1.672903,2.77089
3388,-8.773852,-1.678121,2.764389
3389,-8.775947,-1.683372,2.757788
3390,-8.778018,-1.688671,2.751085
3391,-8.780072,-1.693985,2.744229
3392,-8.782077,-1.699392,2.737274
3393,-8.784039,-1.70482,2.730222
3394,-8.786004,-1.710297,2.723047
3395,-8.787985,-1.715786,2.715776
3396,-8.789953,-1.721294,2.708421
3397,-8.791949,-1.7268,2.700946
3398,-8.793988,-1.732311,2.693336
3399,-8.796058,-1.73786,2.685636
3400,-8.798126,-1.743532,2.700581
3401,-8.795871,-1.749893,2.700576
3402,-8.79726,-1.756783,2.700386
3403,-8.79854,-1.764243,2.698694
3404,-8.800086,-1.771315,2.696574
3405,-8.801583,-1.77782,2.691266
3406,-8.802894,-1.783461,2.685933
3407,-8.804247,-1.788255,2.680699
3408,-8.805987,-1.791324,2.677821
3409,-8.807911,-1.79479,2.674593
3410,-8.810211,-1.796966,2.671307
3411,-8.812795,-1.799087,2.66823
3412,-8.815687,-1.801093,2.665256
3413,-8.818795,-1.803198,2.662303
3414,-8.822035,-1.805347,2.65938
3415,-8.825244,-1.807747,2.656489
3416,-8.828507,-1.810424,2.653738
3417,-8.831891,-1.813383,2.651044
3418,-8.835461,-1.81657,2.648252
3419,-8.839255,-1.819846,2.645264
3420,-8.843326,-1.82308,2.642131
3421,-8.84771,-1.826015,2.639069
3422,-8.852382,-1.828509,2.636165
3423,-8.85734,-1.830704,2.633403
3424,-8.862564,-1.832573,2.633219
3425,-8.868051,-1.833996,2.632532
3426,-8.873847,-1.834857,2.629961
3427,-8.879891,-1.835416,2.629112
3428,-8.8862,-1.835712,2.626658
3429,-8.892953,-1.835167,2.624231
3430,-8.899558,-1.83473,2.621775
3431,-8.906071,-1.834249,2.619207
3432,-8.912478,-1.833904,2.618849
3433,-8.918827,-1.833698,2.616294
3434,-8.925083,-1.833652,2.613732
3435,-8.931241,-1.83366,2.611159
3436,-8.937284,-1.833413,2.608582
3437,-8.943097,-1.833264,2.608995
3438,-8.948826,-1.833274,2.606743
3439,-8.954453,-1.83331,2.604626
3440,-8.959977,-1.833468,2.602542
3441,-8.96542,-1.833597,2.603644
3442,-8.970665,-1.833845,2.604411
3443,-8.975952,-1.835089,2.604905
3444,-8.980893,-1.836697,2.605513
3445,-8.986146,-1.838987,2.606261
3446,-8.991319,-1.84205,2.607173
3447,-8.996813,-1.845488,2.608256
3448,-9.002263,-1.849477,2.609516
3449,-9.008025,-1.853647,2.610921
3450,-9.013572,-1.858352,2.612409
3451,-9.019098,-1.862996,2.614035
3452,-9.024988,-1.867247,2.615715
3453,-9.030584,-1.871969,2.617475
3454,-9.036101,-1.877021,2.619434
3455,-9.041438,-1.882393,2.621767
3456,-9.046798,-1.888176,2.624277
3457,-9.052657,-1.893678,2.626683
3458,-9.058523,-1.899414,2.628971
3459,-9.064484,-1.904843,2.631203
3460,-9.07041,-1.90895,2.633403
3461,-9.075519,-1.91521,2.635587
